timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.4202,1.0000,0.7059,100,3,2
1000,0.4206,1.0000,0.7056,100,3,2
2000,0.4246,1.0000,0.7028,100,3,2
3000,0.4336,1.0000,0.6965,100,3,2
4000,0.4296,1.0000,0.6993,100,3,2
5000,0.4296,1.0000,0.6993,100,3,2
6000,0.4077,1.0000,0.7146,100,3,2
7000,0.4202,1.0000,0.7059,100,3,2
8000,0.4077,1.0000,0.7146,100,3,2
9000,0.4074,1.0000,0.7148,100,3,2
10000,0.3998,1.0000,0.7202,100,3,2
11000,0.4038,1.0000,0.7173,100,3,2
12000,0.4125,1.0000,0.7112,100,3,2
13000,0.3961,1.0000,0.7227,100,3,2
14000,0.4240,1.0000,0.7032,100,3,2
15000,0.4039,1.0000,0.7173,100,3,2
16000,0.3868,1.0000,0.7292,100,3,2
17000,0.3827,1.0000,0.7321,100,3,2
18000,0.4078,1.0000,0.7145,100,3,2
19000,0.3868,1.0000,0.7292,100,3,2
20000,0.3865,1.0000,0.7294,100,3,2
21000,0.3912,1.0000,0.7261,100,3,2
22000,0.4077,1.0000,0.7146,100,3,2
23000,0.4078,1.0000,0.7146,100,3,2
24000,0.4078,1.0000,0.7146,100,3,2
25000,0.3913,1.0000,0.7261,100,3,2
26000,0.3952,1.0000,0.7234,100,3,2
27000,0.4031,1.0000,0.7178,100,3,2
28000,0.3824,1.0000,0.7323,100,3,2
29000,0.3960,1.0000,0.7228,100,3,2
30000,0.4031,1.0000,0.7178,100,3,2
31000,0.3868,1.0000,0.7292,100,3,2
32000,0.4042,1.0000,0.7171,100,3,2
33000,0.3912,1.0000,0.7261,100,3,2
34000,0.3739,1.0000,0.7382,100,3,2
35000,0.3913,1.0000,0.7261,100,3,2
36000,0.3865,1.0000,0.7294,100,3,2
37000,0.3824,1.0000,0.7323,100,3,2
38000,0.3702,1.0000,0.7409,100,3,2
39000,0.3791,1.0000,0.7346,100,3,2
40000,0.3835,1.0000,0.7316,100,3,2
41000,0.3619,1.0000,0.7467,100,3,2
42000,0.3739,1.0000,0.7382,100,3,2
43000,0.3739,1.0000,0.7382,100,3,2
44000,0.3747,1.0000,0.7377,100,3,2
45000,0.3701,1.0000,0.7409,100,3,2
46000,0.3793,1.0000,0.7345,100,3,2
47000,0.3657,1.0000,0.7440,100,3,2
48000,0.3529,1.0000,0.7530,100,3,2
49000,0.3739,1.0000,0.7383,100,3,2
50000,0.3619,1.0000,0.7467,100,3,2
51000,0.3905,1.0000,0.7267,100,3,2
52000,0.3905,1.0000,0.7267,100,3,2
53000,0.3698,1.0000,0.7411,100,3,2
54000,0.3695,1.0000,0.7414,100,3,2
55000,0.3861,1.0000,0.7297,100,3,2
56000,0.3701,1.0000,0.7409,100,3,2
57000,0.3739,1.0000,0.7382,100,3,2
58000,0.3912,1.0000,0.7261,100,3,2
59000,0.3961,1.0000,0.7228,100,3,2
60000,0.3747,1.0000,0.7377,100,3,2
61000,0.7744,1.0000,0.4579,100,3,2
62000,0.7762,1.0000,0.4566,100,3,2
63000,0.7493,1.0000,0.4755,100,3,2
64000,0.7827,1.0000,0.4521,100,3,2
65000,0.7954,0.8000,0.3832,100,0,2
66000,0.7653,0.6000,0.3443,100,3,2
67000,0.7883,0.6000,0.3282,100,3,2
68000,0.7981,0.6000,0.3213,100,3,2
69000,0.7479,0.8000,0.4165,100,3,2
70000,0.7473,1.0000,0.4769,100,3,2
71000,0.6815,1.0000,0.5229,100,3,2
72000,0.6777,1.0000,0.5256,100,3,2
73000,0.7814,1.0000,0.4530,100,3,2
74000,0.7482,1.0000,0.4763,100,3,2
75000,0.7482,1.0000,0.4763,100,3,2
76000,0.7806,1.0000,0.4536,100,3,2
77000,0.7880,1.0000,0.4484,100,3,2
78000,0.7984,0.8000,0.3811,100,2,2
79000,0.7465,0.6000,0.3575,100,3,2
80000,0.7583,0.6000,0.3492,100,3,2
81000,0.7750,0.6000,0.3375,100,3,2
82000,0.7171,0.8000,0.4380,100,3,2
83000,0.7710,0.8000,0.4003,100,0,2
84000,0.7828,0.6000,0.3320,100,3,2
85000,0.7943,0.6000,0.3240,100,3,2
86000,0.7930,0.6000,0.3249,100,3,2
87000,0.7750,0.8000,0.3975,100,3,2
88000,0.7976,0.8000,0.3817,100,0,2
89000,0.7979,0.8000,0.3814,100,0,2
90000,0.7905,0.8000,0.3866,100,0,2
91000,0.7970,0.8000,0.3821,100,0,2
92000,0.7746,0.8000,0.3978,100,3,2
93000,0.7732,0.8000,0.3988,100,3,2
94000,0.7571,0.8000,0.4100,100,3,2
95000,0.7375,0.8000,0.4237,100,3,2
96000,0.7874,1.0000,0.4488,100,3,2
97000,0.7733,1.0000,0.4587,100,3,2
98000,0.7758,1.0000,0.4570,100,3,2
99000,0.7758,1.0000,0.4570,100,3,2
100000,0.7668,1.0000,0.4632,100,3,2
101000,0.7936,1.0000,0.4445,100,3,2
102000,0.7671,1.0000,0.4630,100,3,2
103000,0.7736,1.0000,0.4585,100,3,2
104000,0.7643,1.0000,0.4650,100,3,2
105000,0.7575,1.0000,0.4698,100,3,2
106000,0.7981,1.0000,0.4413,100,3,2
107000,0.7879,1.0000,0.4485,100,3,2
108000,0.7381,1.0000,0.4833,100,3,2
109000,0.7736,1.0000,0.4585,100,3,2
110000,0.7874,1.0000,0.4488,100,3,2
111000,0.7923,1.0000,0.4454,100,3,2
112000,0.7868,1.0000,0.4492,100,3,2
113000,0.7479,1.0000,0.4764,100,3,2
114000,0.7827,1.0000,0.4521,100,3,2
115000,0.7583,1.0000,0.4692,100,3,2
116000,0.7964,1.0000,0.4425,100,3,2
117000,0.7987,0.8000,0.3809,100,0,2
118000,0.7954,0.8000,0.3832,100,0,2
119000,0.7981,0.6000,0.3213,100,2,2
120000,0.7575,0.4000,0.2898,100,3,2
121000,0.7143,0.6000,0.3800,100,3,2
122000,0.0178,0.4000,0.8075,500,0,2
123000,0.0196,0.6000,0.8663,500,0,2
124000,0.0180,0.8000,0.9274,2000,0,2
125000,0.0178,0.8000,0.9275,2000,0,2
126000,0.0179,1.0000,0.9875,2000,0,2
127000,0.0180,1.0000,0.9874,2000,0,2
128000,0.0178,1.0000,0.9875,2000,0,2
129000,0.0161,1.0000,0.9887,2000,0,2
130000,0.0179,1.0000,0.9875,2000,0,2
131000,0.0197,1.0000,0.9862,2000,0,2
132000,0.0180,1.0000,0.9874,2000,0,2
133000,0.0179,1.0000,0.9875,2000,0,2
134000,0.0180,1.0000,0.9874,2000,0,2
135000,0.0180,1.0000,0.9874,2000,0,2
136000,0.0180,1.0000,0.9874,2000,0,2
