timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.5369,1.0000,0.6242,100,3,2
1000,0.5617,1.0000,0.6068,100,3,2
2000,0.5159,1.0000,0.6389,100,3,2
3000,0.5401,1.0000,0.6219,100,3,2
4000,0.5368,1.0000,0.6243,100,3,2
5000,0.5488,1.0000,0.6158,100,3,2
6000,0.5269,1.0000,0.6312,100,3,2
7000,0.5723,1.0000,0.5994,100,3,2
8000,0.5855,1.0000,0.5902,100,3,2
9000,0.5487,1.0000,0.6159,100,3,2
10000,0.5741,1.0000,0.5981,100,3,2
11000,0.5613,1.0000,0.6071,100,3,2
12000,0.5740,1.0000,0.5982,100,3,2
13000,0.5618,1.0000,0.6067,100,3,2
14000,0.5401,1.0000,0.6219,100,3,2
15000,0.5368,1.0000,0.6242,100,3,2
16000,0.5368,1.0000,0.6242,100,3,2
17000,0.5616,1.0000,0.6069,100,3,2
18000,0.5296,1.0000,0.6293,100,3,2
19000,0.5402,1.0000,0.6219,100,3,2
20000,0.5269,1.0000,0.6312,100,3,2
21000,0.5295,1.0000,0.6294,100,3,2
22000,0.5158,1.0000,0.6389,100,3,2
23000,0.5268,1.0000,0.6313,100,3,2
24000,0.5368,1.0000,0.6242,100,3,2
25000,0.5499,1.0000,0.6151,100,3,2
26000,0.5836,1.0000,0.5915,100,3,2
27000,0.5698,1.0000,0.6011,100,3,2
28000,0.5254,1.0000,0.6322,100,3,2
29000,0.5053,1.0000,0.6463,100,3,2
30000,0.5018,1.0000,0.6487,100,3,2
31000,0.5053,1.0000,0.6463,100,3,2
32000,0.5055,1.0000,0.6461,100,3,2
33000,0.5193,1.0000,0.6365,100,3,2
34000,0.5053,1.0000,0.6463,100,3,2
35000,0.5053,1.0000,0.6463,100,3,2
36000,0.5019,1.0000,0.6487,100,3,2
37000,0.5018,1.0000,0.6487,100,3,2
38000,0.5053,1.0000,0.6463,100,3,2
39000,0.5295,1.0000,0.6294,100,3,2
40000,0.5253,1.0000,0.6323,100,3,2
41000,0.5145,1.0000,0.6399,100,3,2
42000,0.5296,1.0000,0.6292,100,3,2
43000,0.5972,1.0000,0.5819,100,3,2
44000,0.5939,1.0000,0.5843,100,3,2
45000,0.5087,1.0000,0.6439,100,3,2
46000,0.4774,1.0000,0.6658,100,3,2
47000,0.4859,1.0000,0.6599,100,3,2
48000,0.5369,1.0000,0.6242,100,3,2
49000,0.5462,1.0000,0.6176,100,3,2
50000,0.5038,1.0000,0.6474,100,3,2
51000,0.5038,1.0000,0.6473,100,3,2
52000,0.5140,1.0000,0.6402,100,3,2
53000,0.4789,1.0000,0.6647,100,3,2
54000,0.4860,1.0000,0.6598,100,3,2
55000,0.4775,1.0000,0.6658,100,3,2
56000,0.4712,1.0000,0.6702,100,3,2
57000,0.5208,1.0000,0.6354,100,3,2
58000,0.5253,1.0000,0.6323,100,3,2
59000,0.5295,1.0000,0.6294,100,3,2
60000,0.5130,0.8000,0.5809,100,2,2
61000,0.4493,0.8000,0.6255,100,2,2
62000,0.5130,0.8000,0.5809,100,2,2
63000,0.5650,0.8000,0.5445,100,2,2
64000,0.5263,1.0000,0.6316,100,2,2
65000,0.5777,1.0000,0.5956,100,2,2
66000,0.6625,1.0000,0.5362,100,2,2
67000,0.6628,1.0000,0.5360,100,2,2
68000,0.5777,1.0000,0.5956,100,2,2
69000,0.4609,1.0000,0.6774,100,2,2
70000,0.4527,1.0000,0.6831,100,2,2
71000,0.4670,1.0000,0.6731,100,2,2
72000,0.4712,1.0000,0.6701,100,2,2
