timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.7329,1.0000,0.4870,100,1,1
1000,0.4973,1.0000,0.6519,100,1,1
2000,0.6665,1.0000,0.5334,100,1,1
3000,0.5042,1.0000,0.6470,100,1,1
4000,0.9168,0.8000,0.2983,100,3,1
5000,0.9378,0.6000,0.2235,100,1,1
6000,0.3251,0.6000,0.6524,100,1,1
7000,0.8490,0.6000,0.2857,100,1,1
8000,0.1862,0.8000,0.8097,500,1,1
9000,0.1675,1.0000,0.8828,500,1,1
10000,0.3109,1.0000,0.7824,500,1,1
11000,0.5063,1.0000,0.6456,100,1,1
12000,0.3625,1.0000,0.7463,100,1,1
13000,0.1934,1.0000,0.8646,500,1,1
14000,0.1317,1.0000,0.9078,500,1,1
15000,0.2099,1.0000,0.8531,500,1,1
16000,0.3211,1.0000,0.7752,500,1,1
17000,0.6502,1.0000,0.5448,100,1,1
18000,0.2158,1.0000,0.8489,100,1,1
19000,0.1585,1.0000,0.8890,500,1,1
20000,0.1348,1.0000,0.9057,500,1,1
21000,0.1450,1.0000,0.8985,500,1,1
22000,0.3252,1.0000,0.7723,500,1,1
23000,0.5479,1.0000,0.6165,100,1,1
24000,0.2572,1.0000,0.8200,100,1,1
25000,0.0783,1.0000,0.9452,2000,1,1
26000,0.0588,1.0000,0.9589,2000,1,1
27000,0.0839,1.0000,0.9413,2000,1,1
28000,0.0960,1.0000,0.9328,2000,1,1
29000,0.0812,1.0000,0.9432,2000,1,1
30000,0.0543,1.0000,0.9620,2000,1,1
31000,0.0825,1.0000,0.9422,2000,1,1
32000,0.1272,1.0000,0.9110,2000,1,1
33000,0.1287,1.0000,0.9099,2000,1,1
34000,0.0747,1.0000,0.9477,2000,1,1
35000,0.1144,1.0000,0.9199,2000,1,1
36000,0.4359,1.0000,0.6949,100,1,1
37000,0.1026,1.0000,0.9282,100,1,1
38000,0.1549,1.0000,0.8916,500,1,1
39000,0.0589,1.0000,0.9588,500,1,1
40000,0.0150,1.0000,0.9895,2000,1,1
41000,0.0648,1.0000,0.9547,2000,1,1
42000,0.1904,1.0000,0.8667,2000,1,1
43000,0.1159,1.0000,0.9189,2000,1,1
44000,0.1000,1.0000,0.9300,2000,1,1
45000,0.0316,1.0000,0.9779,2000,1,1
46000,0.0254,1.0000,0.9822,2000,1,1
47000,0.3420,1.0000,0.7606,500,1,1
48000,0.1349,1.0000,0.9056,500,1,1
49000,0.1106,1.0000,0.9225,2000,1,1
50000,0.1100,1.0000,0.9230,2000,1,1
51000,0.1073,1.0000,0.9249,2000,1,1
52000,0.1575,1.0000,0.8898,2000,1,1
53000,0.0758,1.0000,0.9469,2000,1,1
54000,0.0843,1.0000,0.9410,2000,1,1
55000,0.0936,1.0000,0.9345,2000,1,1
56000,0.5008,0.8000,0.5895,100,3,2
57000,0.5026,0.8000,0.5882,100,3,2
58000,0.4855,0.8000,0.6002,100,3,2
59000,0.4780,0.8000,0.6054,100,3,2
60000,0.4835,1.0000,0.6615,100,3,2
61000,0.4922,1.0000,0.6555,100,3,2
62000,0.4856,1.0000,0.6601,100,3,2
63000,0.4939,1.0000,0.6543,100,3,2
64000,0.5038,1.0000,0.6474,100,3,2
