timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.4408,1.0000,0.6914,100,3,2
1000,0.4516,1.0000,0.6839,100,3,2
2000,0.4307,1.0000,0.6985,100,3,2
3000,0.4464,1.0000,0.6875,100,3,2
4000,0.4347,1.0000,0.6957,100,3,2
5000,0.4352,1.0000,0.6954,100,3,2
6000,0.4464,1.0000,0.6875,100,3,2
7000,0.4465,1.0000,0.6874,100,3,2
8000,0.4515,1.0000,0.6839,100,3,2
9000,0.4557,1.0000,0.6810,100,3,2
10000,0.4557,1.0000,0.6810,100,3,2
11000,0.4347,1.0000,0.6957,100,3,2
12000,0.4465,1.0000,0.6875,100,3,2
13000,0.4504,1.0000,0.6848,100,3,2
14000,0.4710,1.0000,0.6703,100,3,2
15000,0.4562,1.0000,0.6807,100,3,2
16000,0.4503,1.0000,0.6848,100,3,2
17000,0.4706,1.0000,0.6706,100,3,2
18000,0.4557,1.0000,0.6810,100,3,2
19000,0.4706,1.0000,0.6706,100,3,2
20000,0.4557,1.0000,0.6810,100,3,2
21000,0.4557,1.0000,0.6810,100,3,2
22000,0.4608,1.0000,0.6775,100,3,2
23000,0.4620,1.0000,0.6766,100,3,2
24000,0.4627,1.0000,0.6761,100,3,2
25000,0.4503,1.0000,0.6848,100,3,2
26000,0.4557,1.0000,0.6810,100,3,2
27000,0.4621,1.0000,0.6766,100,3,2
28000,0.4719,1.0000,0.6697,100,3,2
29000,0.4577,1.0000,0.6796,100,3,2
30000,0.4718,1.0000,0.6697,100,3,2
31000,0.4562,1.0000,0.6807,100,3,2
32000,0.4407,1.0000,0.6915,100,3,2
33000,0.4572,1.0000,0.6800,100,3,2
34000,0.4577,1.0000,0.6796,100,3,2
35000,0.4621,1.0000,0.6766,100,3,2
36000,0.4636,1.0000,0.6755,100,3,2
37000,0.4836,1.0000,0.6615,100,3,2
38000,0.4562,1.0000,0.6807,100,3,2
39000,0.4515,1.0000,0.6839,100,3,2
40000,0.4767,1.0000,0.6663,100,3,2
41000,0.4767,1.0000,0.6663,100,3,2
42000,0.4621,1.0000,0.6766,100,3,2
43000,0.4403,1.0000,0.6918,100,3,2
44000,0.4627,1.0000,0.6761,100,3,2
45000,0.4621,1.0000,0.6765,100,3,2
46000,0.4562,1.0000,0.6807,100,3,2
47000,0.4710,1.0000,0.6703,100,3,2
48000,0.4562,1.0000,0.6806,100,3,2
49000,0.4620,1.0000,0.6766,100,3,2
50000,0.4562,1.0000,0.6807,100,3,2
51000,0.4557,1.0000,0.6810,100,3,2
52000,0.4620,1.0000,0.6766,100,3,2
53000,0.4620,1.0000,0.6766,100,3,2
54000,0.4562,1.0000,0.6807,100,3,2
55000,0.4504,1.0000,0.6848,100,3,2
56000,0.4503,1.0000,0.6848,100,3,2
57000,0.4557,1.0000,0.6810,100,3,2
58000,0.4557,1.0000,0.6810,100,3,2
59000,0.4504,1.0000,0.6848,100,3,2
60000,0.4767,1.0000,0.6663,100,3,2
61000,0.4815,1.0000,0.6629,100,3,2
62000,0.4669,1.0000,0.6731,100,3,2
63000,0.4815,1.0000,0.6630,100,3,2
64000,0.4606,1.0000,0.6775,100,3,2
65000,0.4669,1.0000,0.6732,100,3,2
66000,0.4674,1.0000,0.6728,100,3,2
67000,0.4821,1.0000,0.6625,100,3,2
68000,0.5022,1.0000,0.6485,100,3,2
69000,0.4768,1.0000,0.6662,100,3,2
70000,0.4621,1.0000,0.6766,100,3,2
71000,0.4816,1.0000,0.6629,100,3,2
72000,0.4607,1.0000,0.6775,100,3,2
73000,0.4815,1.0000,0.6629,100,3,2
74000,0.4769,1.0000,0.6662,100,3,2
75000,0.4557,1.0000,0.6810,100,3,2
76000,0.4754,1.0000,0.6672,100,3,2
77000,0.4767,1.0000,0.6663,100,3,2
78000,0.4830,1.0000,0.6619,100,3,2
79000,0.4830,1.0000,0.6619,100,3,2
80000,0.4767,1.0000,0.6663,100,3,2
81000,0.4814,1.0000,0.6630,100,3,2
82000,0.4742,1.0000,0.6680,100,3,2
83000,0.4814,1.0000,0.6630,100,3,2
84000,0.4767,1.0000,0.6663,100,3,2
85000,0.4830,1.0000,0.6619,100,3,2
86000,0.4769,1.0000,0.6662,100,3,2
87000,0.4769,1.0000,0.6662,100,3,2
88000,0.4669,1.0000,0.6731,100,3,2
89000,0.4669,1.0000,0.6732,100,3,2
90000,0.4769,1.0000,0.6662,100,3,2
91000,0.4829,1.0000,0.6619,100,3,2
92000,0.4763,1.0000,0.6666,100,3,2
93000,0.4763,1.0000,0.6666,100,3,2
94000,0.4886,1.0000,0.6580,100,3,2
95000,0.4830,1.0000,0.6619,100,3,2
96000,0.4684,1.0000,0.6721,100,3,2
97000,0.4669,1.0000,0.6732,100,3,2
98000,0.4763,1.0000,0.6666,100,3,2
99000,0.4830,1.0000,0.6619,100,3,2
100000,0.4615,1.0000,0.6769,100,3,2
101000,0.4886,1.0000,0.6580,100,3,2
102000,0.4669,1.0000,0.6732,100,3,2
103000,0.4880,1.0000,0.6584,100,3,2
104000,0.4885,1.0000,0.6580,100,3,2
105000,0.4675,1.0000,0.6727,100,3,2
106000,0.4615,1.0000,0.6769,100,3,2
107000,0.4879,1.0000,0.6585,100,3,2
108000,0.4885,1.0000,0.6580,100,3,2
109000,0.4669,1.0000,0.6732,100,3,2
110000,0.4880,1.0000,0.6584,100,3,2
111000,0.4829,1.0000,0.6620,100,3,2
112000,0.4955,1.0000,0.6531,100,3,2
113000,0.4674,1.0000,0.6728,100,3,2
114000,0.4815,1.0000,0.6629,100,3,2
115000,0.4763,1.0000,0.6666,100,3,2
116000,0.4669,1.0000,0.6731,100,3,2
117000,0.4736,1.0000,0.6685,100,3,2
118000,0.4741,1.0000,0.6681,100,3,2
119000,0.4742,1.0000,0.6680,100,3,2
120000,0.4956,1.0000,0.6531,100,3,2
121000,0.4741,1.0000,0.6681,100,3,2
122000,0.0172,0.8000,0.9279,2000,0,2
123000,0.0176,0.8000,0.9277,2000,0,2
124000,0.0169,0.8000,0.9282,2000,0,2
125000,0.0158,0.8000,0.9289,2000,0,2
126000,0.0160,1.0000,0.9888,2000,0,2
127000,0.0169,1.0000,0.9882,2000,0,2
128000,0.0176,1.0000,0.9877,2000,0,2
129000,0.0160,1.0000,0.9888,2000,0,2
130000,0.0160,1.0000,0.9888,2000,0,2
131000,0.0169,1.0000,0.9882,2000,0,2
132000,0.0176,1.0000,0.9877,2000,0,2
133000,0.0176,1.0000,0.9877,2000,0,2
134000,0.0176,1.0000,0.9877,2000,0,2
135000,0.0176,1.0000,0.9877,2000,0,2
136000,0.0172,1.0000,0.9879,2000,0,2
137000,0.0176,1.0000,0.9877,2000,0,2
138000,0.0159,1.0000,0.9889,2000,0,2
139000,0.0160,1.0000,0.9888,2000,0,2
140000,0.0160,1.0000,0.9888,2000,0,2
141000,0.0160,1.0000,0.9888,2000,0,2
142000,0.0179,1.0000,0.9875,2000,0,2
143000,0.0176,1.0000,0.9877,2000,0,2
144000,0.0160,1.0000,0.9888,2000,0,2
145000,0.0160,1.0000,0.9888,2000,0,2
146000,0.0159,1.0000,0.9888,2000,0,2
147000,0.0176,1.0000,0.9877,2000,0,2
148000,0.0160,1.0000,0.9888,2000,0,2
149000,0.0160,1.0000,0.9888,2000,0,2
150000,0.0176,1.0000,0.9877,2000,0,2
151000,0.0176,1.0000,0.9877,2000,0,2
152000,0.0176,1.0000,0.9877,2000,0,2
153000,0.0176,1.0000,0.9877,2000,0,2
154000,0.0160,1.0000,0.9888,2000,0,2
155000,0.0160,1.0000,0.9888,2000,0,2
156000,0.0176,1.0000,0.9877,2000,0,2
157000,0.0160,1.0000,0.9888,2000,0,2
158000,0.0176,1.0000,0.9877,2000,0,2
159000,0.0176,1.0000,0.9877,2000,0,2
160000,0.0176,1.0000,0.9877,2000,0,2
161000,0.0176,1.0000,0.9877,2000,0,2
162000,0.0176,1.0000,0.9877,2000,0,2
163000,0.0176,1.0000,0.9877,2000,0,2
164000,0.0160,1.0000,0.9888,2000,0,2
165000,0.0176,1.0000,0.9877,2000,0,2
166000,0.0176,1.0000,0.9877,2000,0,2
167000,0.0161,1.0000,0.9888,2000,0,2
168000,0.0176,1.0000,0.9877,2000,0,2
169000,0.0176,1.0000,0.9877,2000,0,2
170000,0.0176,1.0000,0.9877,2000,0,2
171000,0.0176,1.0000,0.9877,2000,0,2
172000,0.0176,1.0000,0.9877,2000,0,2
173000,0.0176,1.0000,0.9877,2000,0,2
174000,0.0176,1.0000,0.9877,2000,0,2
175000,0.0174,1.0000,0.9878,2000,0,2
176000,0.0181,1.0000,0.9873,2000,0,2
177000,0.0161,1.0000,0.9888,2000,0,2
178000,0.0176,1.0000,0.9877,2000,0,2
179000,0.0176,1.0000,0.9877,2000,0,2
180000,0.0176,1.0000,0.9877,2000,0,2
181000,0.0176,1.0000,0.9877,2000,0,2
182000,0.0629,1.0000,0.9559,2000,0,0
183000,0.0473,1.0000,0.9669,2000,0,0
184000,0.0896,1.0000,0.9373,2000,0,0
185000,0.1166,1.0000,0.9184,2000,0,0
186000,0.1588,1.0000,0.8889,2000,0,0
187000,0.0920,1.0000,0.9356,2000,0,0
188000,0.0600,1.0000,0.9580,2000,0,0
189000,0.0560,1.0000,0.9608,2000,0,0
190000,0.0319,1.0000,0.9777,2000,0,0
191000,0.0349,1.0000,0.9756,2000,0,0
192000,0.0194,1.0000,0.9864,2000,0,0
193000,0.0269,1.0000,0.9812,2000,0,0
194000,0.0421,1.0000,0.9705,2000,0,0
195000,0.0621,1.0000,0.9565,2000,0,0
196000,0.0814,1.0000,0.9430,2000,0,0
197000,0.1599,1.0000,0.8881,2000,0,0
198000,0.0986,1.0000,0.9310,2000,0,0
199000,0.0724,1.0000,0.9493,2000,0,0
200000,0.0812,1.0000,0.9432,2000,0,0
201000,0.0499,1.0000,0.9650,2000,0,0
202000,0.0329,1.0000,0.9770,2000,0,0
203000,0.0606,1.0000,0.9575,2000,0,0
204000,0.1364,1.0000,0.9045,2000,0,0
205000,0.0669,1.0000,0.9532,2000,0,0
206000,0.0558,1.0000,0.9610,2000,0,0
207000,0.0238,1.0000,0.9833,2000,0,0
208000,0.0577,1.0000,0.9596,2000,0,0
209000,0.1018,1.0000,0.9288,2000,0,0
210000,0.1296,1.0000,0.9092,2000,0,0
211000,0.0478,1.0000,0.9665,2000,0,0
212000,0.0294,1.0000,0.9794,2000,0,0
213000,0.1429,1.0000,0.8999,2000,0,0
214000,0.2507,1.0000,0.8245,500,0,0
215000,0.1529,1.0000,0.8930,500,0,0
216000,0.0596,1.0000,0.9583,2000,0,0
217000,0.0626,1.0000,0.9562,2000,0,0
218000,0.0573,1.0000,0.9599,2000,0,0
219000,0.0925,1.0000,0.9352,2000,0,0
220000,0.0955,1.0000,0.9331,2000,0,0
221000,0.0365,1.0000,0.9745,2000,0,0
222000,0.0386,1.0000,0.9730,2000,0,0
223000,0.0666,1.0000,0.9534,2000,0,0
224000,0.0627,1.0000,0.9561,2000,0,0
225000,0.0389,1.0000,0.9728,2000,0,0
226000,0.0332,1.0000,0.9768,2000,0,0
227000,0.0369,1.0000,0.9742,2000,0,0
228000,0.0284,1.0000,0.9801,2000,0,0
229000,0.0526,1.0000,0.9632,2000,0,0
230000,0.0606,1.0000,0.9576,2000,0,0
231000,0.0628,1.0000,0.9560,2000,0,0
232000,0.0950,1.0000,0.9335,2000,0,0
233000,0.0415,1.0000,0.9710,2000,0,0
234000,0.0363,1.0000,0.9746,2000,0,0
235000,0.0302,1.0000,0.9789,2000,0,0
236000,0.0411,1.0000,0.9712,2000,0,0
237000,0.0361,1.0000,0.9747,2000,0,0
238000,0.0544,1.0000,0.9619,2000,0,0
239000,0.0349,1.0000,0.9756,2000,0,0
240000,0.0404,1.0000,0.9717,2000,0,0
241000,0.0516,1.0000,0.9639,2000,0,0
242000,0.0023,0.8000,0.9384,2000,1,1
243000,0.0647,0.8000,0.8947,2000,1,1
244000,0.0012,0.8000,0.9392,2000,1,1
245000,0.0064,0.8000,0.9355,2000,1,1
246000,0.0064,1.0000,0.9955,2000,1,1
247000,0.0027,1.0000,0.9981,2000,1,1
