timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.4503,1.0000,0.6848,100,3,2
1000,0.4706,1.0000,0.6706,100,3,2
2000,0.4754,1.0000,0.6672,100,3,2
3000,0.4492,1.0000,0.6855,100,3,2
4000,0.4453,1.0000,0.6883,100,3,2
5000,0.4550,1.0000,0.6815,100,3,2
6000,0.4450,1.0000,0.6885,100,3,2
7000,0.4454,1.0000,0.6882,100,3,2
8000,0.4706,1.0000,0.6706,100,3,2
9000,0.4557,1.0000,0.6810,100,3,2
10000,0.4706,1.0000,0.6706,100,3,2
11000,0.4815,1.0000,0.6630,100,3,2
12000,0.4880,1.0000,0.6584,100,3,2
13000,0.4816,1.0000,0.6629,100,3,2
14000,0.4816,1.0000,0.6629,100,3,2
15000,0.4814,1.0000,0.6630,100,3,2
16000,0.4706,1.0000,0.6706,100,3,2
17000,0.4608,1.0000,0.6775,100,3,2
18000,0.4607,1.0000,0.6775,100,3,2
19000,0.4694,1.0000,0.6714,100,3,2
20000,0.4694,1.0000,0.6714,100,3,2
21000,0.4607,1.0000,0.6775,100,3,2
22000,0.4669,1.0000,0.6731,100,3,2
23000,0.4727,1.0000,0.6691,100,3,2
24000,0.4602,1.0000,0.6779,100,3,2
25000,0.4545,1.0000,0.6818,100,3,2
26000,0.4653,1.0000,0.6743,100,3,2
27000,0.4450,1.0000,0.6885,100,3,2
28000,0.4653,1.0000,0.6743,100,3,2
29000,0.4453,1.0000,0.6883,100,3,2
30000,0.4453,1.0000,0.6883,100,3,2
31000,0.4453,1.0000,0.6883,100,3,2
32000,0.4449,1.0000,0.6886,100,3,2
33000,0.4453,1.0000,0.6883,100,3,2
34000,0.4453,1.0000,0.6883,100,3,2
35000,0.4653,1.0000,0.6743,100,3,2
36000,0.4545,1.0000,0.6818,100,3,2
37000,0.4493,1.0000,0.6855,100,3,2
38000,0.4493,1.0000,0.6855,100,3,2
39000,0.4545,1.0000,0.6818,100,3,2
40000,0.4695,1.0000,0.6714,100,3,2
41000,0.4695,1.0000,0.6714,100,3,2
42000,0.4502,1.0000,0.6848,100,3,2
