timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.1011,1.0000,0.9292,2000,1,1
100,0.0465,1.0000,0.9675,2000,1,1
200,0.0251,1.0000,0.9824,2000,1,1
300,0.0139,1.0000,0.9903,2000,1,1
400,0.0145,1.0000,0.9899,2000,1,1
500,0.0106,1.0000,0.9926,2000,1,1
600,0.0071,1.0000,0.9950,2000,1,1
700,0.0051,1.0000,0.9965,2000,1,1
800,0.0072,1.0000,0.9950,2000,1,1
900,0.0103,1.0000,0.9928,2000,1,1
1000,0.0236,1.0000,0.9835,2000,1,1
1100,0.0342,1.0000,0.9761,2000,1,1
1200,0.0251,1.0000,0.9824,2000,1,1
1300,0.0127,1.0000,0.9911,2000,1,1
1400,0.0106,1.0000,0.9926,2000,1,1
1500,0.0077,1.0000,0.9946,2000,1,1
1600,0.0054,1.0000,0.9962,2000,1,1
1700,0.0082,1.0000,0.9943,2000,1,1
1800,0.0124,1.0000,0.9913,2000,1,1
1900,0.0169,1.0000,0.9881,2000,1,1
2000,0.0246,1.0000,0.9828,2000,1,1
2100,0.0223,1.0000,0.9844,2000,1,1
2200,0.0262,1.0000,0.9816,2000,1,1
2300,0.0324,1.0000,0.9773,2000,1,1
2400,0.0359,1.0000,0.9749,2000,1,1
2500,0.0280,1.0000,0.9804,2000,1,1
2600,0.0619,1.0000,0.9567,2000,1,1
2700,0.1479,1.0000,0.8964,2000,1,1
2800,0.1372,1.0000,0.9040,2000,1,1
2900,0.1065,1.0000,0.9255,2000,1,1
3000,0.1114,1.0000,0.9220,2000,1,1
3100,0.2106,1.0000,0.8526,2000,1,1
3200,0.3103,1.0000,0.7828,500,1,1
3300,0.3529,1.0000,0.7530,500,1,1
3400,0.3203,1.0000,0.7758,500,1,1
3500,0.3472,1.0000,0.7569,500,1,1
3600,0.4151,1.0000,0.7094,500,1,1
3700,0.3741,1.0000,0.7381,500,1,1
3800,0.3089,1.0000,0.7837,500,1,1
3900,0.2016,1.0000,0.8589,500,1,1
4000,0.1710,1.0000,0.8803,500,1,1
4100,0.2900,1.0000,0.7970,500,1,1
4200,0.3950,1.0000,0.7235,500,1,1
4300,0.4699,1.0000,0.6711,500,1,1
4400,0.5102,0.8000,0.5828,500,0,1
4500,0.5077,0.6000,0.5246,500,1,1
4600,0.4649,0.6000,0.5546,500,1,1
4700,0.5165,0.6000,0.5184,500,1,1
4800,0.5039,0.6000,0.5273,500,0,1
4900,0.5110,0.6000,0.5223,500,1,1
5000,0.2959,0.6000,0.6729,500,1,1
5100,0.1230,0.6000,0.7939,500,1,1
5200,0.0657,0.8000,0.8940,500,1,1
5300,0.0511,1.0000,0.9642,2000,1,1
5400,0.0267,1.0000,0.9813,2000,1,1
5500,0.0178,1.0000,0.9875,2000,1,1
5600,0.0146,1.0000,0.9898,2000,1,1
5700,0.0137,1.0000,0.9904,2000,1,1
5800,0.0276,1.0000,0.9807,2000,1,1
5900,0.0378,1.0000,0.9735,2000,1,1
6000,0.0382,1.0000,0.9732,2000,1,1
6100,0.0378,1.0000,0.9735,2000,1,1
6200,0.0385,1.0000,0.9730,2000,1,1
6300,0.0570,1.0000,0.9601,2000,1,1
