timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.7919,1.0000,0.4456,100,2,2
100,0.7986,1.0000,0.4410,100,2,2
200,0.7992,1.0000,0.4406,100,2,2
300,0.7992,1.0000,0.4406,100,2,2
400,0.8016,1.0000,0.4389,100,2,2
500,0.8050,1.0000,0.4365,100,2,2
600,0.8051,0.8000,0.3764,100,3,2
700,0.8030,0.6000,0.3179,100,2,2
800,0.7814,0.6000,0.3330,100,2,2
900,0.7618,0.6000,0.3468,100,2,2
1000,0.7301,0.8000,0.4289,100,2,2
1100,0.7303,1.0000,0.4888,100,2,2
1200,0.7376,1.0000,0.4837,100,2,2
1300,0.7281,1.0000,0.4903,100,2,2
1400,0.7089,1.0000,0.5038,100,2,2
1500,0.6670,1.0000,0.5331,100,2,2
1600,0.6314,1.0000,0.5580,100,2,2
1700,0.6317,1.0000,0.5578,100,2,2
1800,0.5944,1.0000,0.5839,100,2,2
1900,0.6065,1.0000,0.5754,100,2,2
2000,0.5698,1.0000,0.6012,100,2,2
2100,0.5700,1.0000,0.6010,100,2,2
2200,0.5587,1.0000,0.6089,100,2,2
2300,0.5587,1.0000,0.6089,100,2,2
2400,0.5348,1.0000,0.6256,100,2,2
2500,0.5221,1.0000,0.6345,100,2,2
2600,0.5224,1.0000,0.6343,100,2,2
2700,0.5465,1.0000,0.6175,100,2,2
2800,0.5356,1.0000,0.6251,100,2,2
2900,0.5709,1.0000,0.6004,100,2,2
3000,0.5591,1.0000,0.6086,100,2,2
3100,0.5460,1.0000,0.6178,100,2,2
3200,0.5603,1.0000,0.6078,100,2,2
3300,0.5714,1.0000,0.6001,100,2,2
3400,0.5713,1.0000,0.6001,100,2,2
3500,0.5356,1.0000,0.6251,100,2,2
3600,0.5714,1.0000,0.6001,100,2,2
3700,0.5608,1.0000,0.6074,100,2,2
3800,0.5360,1.0000,0.6248,100,2,2
3900,0.5358,1.0000,0.6249,100,2,2
4000,0.5122,1.0000,0.6415,100,2,2
4100,0.5224,1.0000,0.6343,100,2,2
4200,0.5481,1.0000,0.6163,100,2,2
4300,0.5481,1.0000,0.6164,100,2,2
4400,0.5477,1.0000,0.6166,100,2,2
4500,0.5360,1.0000,0.6248,100,2,2
4600,0.5261,1.0000,0.6318,100,2,2
4700,0.5365,1.0000,0.6245,100,2,2
4800,0.5360,1.0000,0.6248,100,2,2
4900,0.5122,1.0000,0.6415,100,2,2
5000,0.5122,1.0000,0.6414,100,2,2
5100,0.5122,1.0000,0.6415,100,2,2
5200,0.5122,1.0000,0.6415,100,2,2
5300,0.5258,1.0000,0.6319,100,2,2
5400,0.5261,1.0000,0.6317,100,2,2
5500,0.5258,1.0000,0.6319,100,2,2
5600,0.5358,1.0000,0.6249,100,2,2
5700,0.5481,1.0000,0.6163,100,2,2
5800,0.5587,1.0000,0.6089,100,2,2
5900,0.5481,1.0000,0.6163,100,2,2
6000,0.5479,1.0000,0.6165,100,2,2
6100,0.5327,1.0000,0.6271,100,2,2
6200,0.5590,1.0000,0.6087,100,2,2
6300,0.5458,1.0000,0.6180,100,2,2
6400,0.5348,1.0000,0.6257,100,2,2
6500,0.5459,1.0000,0.6179,100,2,2
6600,0.5715,1.0000,0.5999,100,2,2
6700,0.5716,1.0000,0.5999,100,2,2
6800,0.5952,1.0000,0.5834,100,2,2
6900,0.5949,1.0000,0.5836,100,2,2
7000,0.5839,1.0000,0.5913,100,2,2
7100,0.5712,1.0000,0.6002,100,2,2
7200,0.5953,1.0000,0.5833,100,2,2
7300,0.5834,1.0000,0.5916,100,2,2
7400,0.5841,1.0000,0.5912,100,2,2
7500,0.5588,1.0000,0.6088,100,2,2
7600,0.5698,1.0000,0.6011,100,2,2
7700,0.5698,1.0000,0.6011,100,2,2
7800,0.5698,1.0000,0.6012,100,2,2
7900,0.6181,1.0000,0.5674,100,2,2
8000,0.6179,1.0000,0.5675,100,2,2
8100,0.5823,1.0000,0.5924,100,2,2
8200,0.5935,1.0000,0.5846,100,2,2
8300,0.5932,1.0000,0.5847,100,2,2
8400,0.6175,1.0000,0.5677,100,2,2
8500,0.5932,1.0000,0.5847,100,2,2
8600,0.6175,1.0000,0.5677,100,2,2
8700,0.5931,1.0000,0.5848,100,2,2
8800,0.6175,1.0000,0.5677,100,2,2
8900,0.6288,1.0000,0.5598,100,2,2
9000,0.6403,1.0000,0.5518,100,2,2
9100,0.6634,1.0000,0.5356,100,2,2
9200,0.6854,1.0000,0.5202,100,2,2
9300,0.6965,1.0000,0.5124,100,2,2
9400,0.7042,1.0000,0.5070,100,2,2
9500,0.6639,1.0000,0.5353,100,2,2
9600,0.6639,1.0000,0.5353,100,2,2
9700,0.6643,1.0000,0.5350,100,2,2
9800,0.6527,1.0000,0.5431,100,2,2
9900,0.6641,1.0000,0.5351,100,2,2
10000,0.6730,1.0000,0.5289,100,2,2
10100,0.6641,1.0000,0.5351,100,2,2
10200,0.6642,1.0000,0.5350,100,2,2
10300,0.6643,1.0000,0.5350,100,2,2
10400,0.6639,1.0000,0.5353,100,2,2
10500,0.6965,1.0000,0.5125,100,2,2
10600,0.7160,1.0000,0.4988,100,2,2
10700,0.7266,1.0000,0.4914,100,2,2
10800,0.6965,1.0000,0.5124,100,2,2
10900,0.6854,1.0000,0.5202,100,2,2
11000,0.6854,1.0000,0.5202,100,2,2
11100,0.6854,1.0000,0.5202,100,2,2
11200,0.6639,1.0000,0.5353,100,2,2
11300,0.6639,1.0000,0.5353,100,2,2
11400,0.6642,1.0000,0.5350,100,2,2
11500,0.6637,1.0000,0.5354,100,2,2
