timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.4503,1.0000,0.6848,100,3,2
100,0.4502,1.0000,0.6848,100,3,2
200,0.4653,1.0000,0.6743,100,3,2
300,0.4653,1.0000,0.6743,100,3,2
400,0.4653,1.0000,0.6743,100,3,2
500,0.4502,1.0000,0.6848,100,3,2
600,0.4502,1.0000,0.6848,100,3,2
700,0.4504,1.0000,0.6848,100,3,2
800,0.4653,1.0000,0.6743,100,3,2
900,0.4502,1.0000,0.6848,100,3,2
1000,0.4502,1.0000,0.6848,100,3,2
1100,0.4502,1.0000,0.6848,100,3,2
1200,0.4503,1.0000,0.6848,100,3,2
1300,0.4546,1.0000,0.6818,100,3,2
1400,0.4653,1.0000,0.6743,100,3,2
1500,0.4653,1.0000,0.6743,100,3,2
1600,0.4502,1.0000,0.6848,100,3,2
1700,0.4694,1.0000,0.6714,100,3,2
1800,0.4450,1.0000,0.6885,100,3,2
1900,0.4653,1.0000,0.6743,100,3,2
2000,0.4694,1.0000,0.6714,100,3,2
2100,0.4698,1.0000,0.6711,100,3,2
2200,0.4545,1.0000,0.6818,100,3,2
2300,0.4698,1.0000,0.6711,100,3,2
2400,0.4694,1.0000,0.6714,100,3,2
2500,0.4493,1.0000,0.6855,100,3,2
2600,0.4493,1.0000,0.6855,100,3,2
2700,0.4493,1.0000,0.6855,100,3,2
2800,0.4493,1.0000,0.6855,100,3,2
2900,0.4601,1.0000,0.6779,100,3,2
3000,0.4643,1.0000,0.6750,100,3,2
3100,0.4492,1.0000,0.6855,100,3,2
3200,0.4643,1.0000,0.6750,100,3,2
3300,0.4600,1.0000,0.6780,100,3,2
3400,0.4449,1.0000,0.6886,100,3,2
3500,0.4605,1.0000,0.6777,100,3,2
3600,0.4453,1.0000,0.6883,100,3,2
3700,0.4453,1.0000,0.6883,100,3,2
3800,0.4453,1.0000,0.6883,100,3,2
3900,0.4653,1.0000,0.6743,100,3,2
4000,0.4653,1.0000,0.6743,100,3,2
4100,0.4653,1.0000,0.6743,100,3,2
4200,0.4502,1.0000,0.6848,100,3,2
4300,0.4504,1.0000,0.6848,100,3,2
4400,0.4504,1.0000,0.6847,100,3,2
4500,0.4706,1.0000,0.6706,100,3,2
4600,0.4504,1.0000,0.6847,100,3,2
4700,0.4706,1.0000,0.6706,100,3,2
4800,0.4706,1.0000,0.6706,100,3,2
4900,0.4557,1.0000,0.6810,100,3,2
5000,0.4706,1.0000,0.6706,100,3,2
5100,0.4705,1.0000,0.6706,100,3,2
5200,0.4755,1.0000,0.6672,100,3,2
5300,0.4504,1.0000,0.6848,100,3,2
5400,0.4653,1.0000,0.6743,100,3,2
5500,0.4550,1.0000,0.6815,100,3,2
5600,0.4503,1.0000,0.6848,100,3,2
5700,0.4502,1.0000,0.6848,100,3,2
5800,0.4493,1.0000,0.6855,100,3,2
5900,0.4695,1.0000,0.6714,100,3,2
6000,0.4493,1.0000,0.6855,100,3,2
6100,0.4493,1.0000,0.6855,100,3,2
6200,0.4449,1.0000,0.6886,100,3,2
6300,0.4493,1.0000,0.6855,100,3,2
6400,0.4449,1.0000,0.6886,100,3,2
6500,0.4453,1.0000,0.6883,100,3,2
6600,0.4453,1.0000,0.6883,100,3,2
6700,0.4493,1.0000,0.6855,100,3,2
6800,0.4450,1.0000,0.6885,100,3,2
6900,0.4453,1.0000,0.6883,100,3,2
7000,0.4453,1.0000,0.6883,100,3,2
7100,0.4453,1.0000,0.6883,100,3,2
7200,0.4605,1.0000,0.6777,100,3,2
7300,0.4453,1.0000,0.6883,100,3,2
7400,0.4453,1.0000,0.6883,100,3,2
7500,0.4453,1.0000,0.6883,100,3,2
7600,0.4653,1.0000,0.6743,100,3,2
7700,0.4503,1.0000,0.6848,100,3,2
7800,0.4653,1.0000,0.6743,100,3,2
7900,0.4706,1.0000,0.6706,100,3,2
8000,0.4706,1.0000,0.6706,100,3,2
8100,0.4706,1.0000,0.6706,100,3,2
8200,0.4706,1.0000,0.6706,100,3,2
8300,0.4706,1.0000,0.6706,100,3,2
8400,0.4706,1.0000,0.6706,100,3,2
8500,0.4557,1.0000,0.6810,100,3,2
8600,0.4706,1.0000,0.6706,100,3,2
8700,0.4706,1.0000,0.6706,100,3,2
8800,0.4557,1.0000,0.6810,100,3,2
8900,0.4706,1.0000,0.6706,100,3,2
9000,0.4557,1.0000,0.6810,100,3,2
9100,0.4557,1.0000,0.6810,100,3,2
9200,0.4762,1.0000,0.6666,100,3,2
9300,0.4767,1.0000,0.6663,100,3,2
9400,0.4762,1.0000,0.6667,100,3,2
9500,0.4557,1.0000,0.6810,100,3,2
9600,0.4557,1.0000,0.6810,100,3,2
9700,0.4557,1.0000,0.6810,100,3,2
9800,0.4557,1.0000,0.6810,100,3,2
9900,0.4606,1.0000,0.6776,100,3,2
10000,0.4503,1.0000,0.6848,100,3,2
10100,0.4706,1.0000,0.6706,100,3,2
10200,0.4606,1.0000,0.6776,100,3,2
10300,0.4550,1.0000,0.6815,100,3,2
10400,0.4550,1.0000,0.6815,100,3,2
10500,0.4754,1.0000,0.6672,100,3,2
10600,0.4755,1.0000,0.6672,100,3,2
10700,0.4754,1.0000,0.6672,100,3,2
10800,0.4754,1.0000,0.6672,100,3,2
10900,0.4606,1.0000,0.6776,100,3,2
11000,0.4754,1.0000,0.6672,100,3,2
11100,0.4607,1.0000,0.6775,100,3,2
11200,0.4815,1.0000,0.6629,100,3,2
11300,0.4815,1.0000,0.6629,100,3,2
11400,0.4815,1.0000,0.6629,100,3,2
11500,0.4814,1.0000,0.6630,100,3,2
11600,0.4815,1.0000,0.6629,100,3,2
11700,0.4815,1.0000,0.6630,100,3,2
11800,0.4815,1.0000,0.6629,100,3,2
11900,0.4815,1.0000,0.6629,100,3,2
12000,0.4669,1.0000,0.6732,100,3,2
12100,0.4880,1.0000,0.6584,100,3,2
12200,0.4669,1.0000,0.6731,100,3,2
12300,0.4880,1.0000,0.6584,100,3,2
12400,0.4880,1.0000,0.6584,100,3,2
12500,0.4879,1.0000,0.6585,100,3,2
12600,0.4880,1.0000,0.6584,100,3,2
12700,0.4880,1.0000,0.6584,100,3,2
12800,0.4880,1.0000,0.6584,100,3,2
12900,0.4880,1.0000,0.6584,100,3,2
13000,0.4814,1.0000,0.6630,100,3,2
13100,0.4815,1.0000,0.6630,100,3,2
13200,0.4816,1.0000,0.6629,100,3,2
13300,0.4814,1.0000,0.6630,100,3,2
13400,0.4814,1.0000,0.6630,100,3,2
13500,0.4815,1.0000,0.6630,100,3,2
13600,0.4815,1.0000,0.6630,100,3,2
13700,0.4814,1.0000,0.6630,100,3,2
13800,0.4816,1.0000,0.6629,100,3,2
13900,0.4816,1.0000,0.6629,100,3,2
14000,0.4816,1.0000,0.6629,100,3,2
14100,0.4880,1.0000,0.6584,100,3,2
14200,0.4816,1.0000,0.6629,100,3,2
14300,0.4816,1.0000,0.6629,100,3,2
14400,0.4816,1.0000,0.6629,100,3,2
14500,0.4816,1.0000,0.6629,100,3,2
14600,0.4815,1.0000,0.6630,100,3,2
14700,0.4814,1.0000,0.6630,100,3,2
14800,0.4814,1.0000,0.6630,100,3,2
14900,0.4815,1.0000,0.6629,100,3,2
15000,0.4815,1.0000,0.6629,100,3,2
15100,0.4814,1.0000,0.6630,100,3,2
15200,0.4816,1.0000,0.6629,100,3,2
15300,0.4815,1.0000,0.6629,100,3,2
15400,0.4669,1.0000,0.6732,100,3,2
15500,0.4763,1.0000,0.6666,100,3,2
15600,0.4762,1.0000,0.6667,100,3,2
15700,0.4761,1.0000,0.6667,100,3,2
15800,0.4706,1.0000,0.6706,100,3,2
15900,0.4706,1.0000,0.6706,100,3,2
16000,0.4710,1.0000,0.6703,100,3,2
16100,0.4706,1.0000,0.6706,100,3,2
16200,0.4504,1.0000,0.6847,100,3,2
16300,0.4504,1.0000,0.6847,100,3,2
16400,0.4504,1.0000,0.6847,100,3,2
16500,0.4706,1.0000,0.6706,100,3,2
16600,0.4706,1.0000,0.6706,100,3,2
16700,0.4706,1.0000,0.6706,100,3,2
16800,0.4557,1.0000,0.6810,100,3,2
16900,0.4706,1.0000,0.6706,100,3,2
17000,0.4755,1.0000,0.6672,100,3,2
17100,0.4557,1.0000,0.6810,100,3,2
17200,0.4557,1.0000,0.6810,100,3,2
17300,0.4815,1.0000,0.6629,100,3,2
17400,0.4608,1.0000,0.6775,100,3,2
17500,0.4607,1.0000,0.6775,100,3,2
17600,0.4706,1.0000,0.6706,100,3,2
17700,0.4706,1.0000,0.6706,100,3,2
17800,0.4608,1.0000,0.6775,100,3,2
17900,0.4607,1.0000,0.6775,100,3,2
18000,0.4607,1.0000,0.6775,100,3,2
18100,0.4607,1.0000,0.6775,100,3,2
18200,0.4607,1.0000,0.6775,100,3,2
18300,0.4607,1.0000,0.6775,100,3,2
18400,0.4606,1.0000,0.6776,100,3,2
18500,0.4754,1.0000,0.6672,100,3,2
18600,0.4504,1.0000,0.6847,100,3,2
18700,0.4545,1.0000,0.6818,100,3,2
18800,0.4545,1.0000,0.6818,100,3,2
18900,0.4649,1.0000,0.6746,100,3,2
19000,0.4653,1.0000,0.6743,100,3,2
19100,0.4694,1.0000,0.6714,100,3,2
19200,0.4694,1.0000,0.6714,100,3,2
19300,0.4493,1.0000,0.6855,100,3,2
19400,0.4493,1.0000,0.6855,100,3,2
19500,0.4492,1.0000,0.6855,100,3,2
19600,0.4493,1.0000,0.6855,100,3,2
19700,0.4493,1.0000,0.6855,100,3,2
19800,0.4493,1.0000,0.6855,100,3,2
19900,0.4449,1.0000,0.6886,100,3,2
20000,0.4450,1.0000,0.6885,100,3,2
20100,0.4493,1.0000,0.6855,100,3,2
20200,0.4493,1.0000,0.6855,100,3,2
20300,0.4493,1.0000,0.6855,100,3,2
20400,0.4694,1.0000,0.6714,100,3,2
20500,0.4695,1.0000,0.6714,100,3,2
20600,0.4649,1.0000,0.6746,100,3,2
20700,0.4546,1.0000,0.6818,100,3,2
20800,0.4546,1.0000,0.6818,100,3,2
20900,0.4546,1.0000,0.6818,100,3,2
21000,0.4750,1.0000,0.6675,100,3,2
21100,0.4750,1.0000,0.6675,100,3,2
21200,0.4755,1.0000,0.6672,100,3,2
21300,0.4607,1.0000,0.6775,100,3,2
21400,0.4607,1.0000,0.6775,100,3,2
21500,0.4607,1.0000,0.6775,100,3,2
21600,0.4814,1.0000,0.6630,100,3,2
21700,0.4814,1.0000,0.6630,100,3,2
21800,0.4810,1.0000,0.6633,100,3,2
21900,0.4721,1.0000,0.6695,100,3,2
22000,0.4663,1.0000,0.6736,100,3,2
22100,0.4721,1.0000,0.6695,100,3,2
22200,0.4721,1.0000,0.6695,100,3,2
22300,0.4934,1.0000,0.6546,100,3,2
22400,0.4791,1.0000,0.6647,100,3,2
22500,0.4722,1.0000,0.6695,100,3,2
22600,0.4940,1.0000,0.6542,100,3,2
22700,0.4940,1.0000,0.6542,100,3,2
22800,0.4934,1.0000,0.6546,100,3,2
22900,0.4935,1.0000,0.6545,100,3,2
23000,0.4727,1.0000,0.6691,100,3,2
23100,0.4668,1.0000,0.6732,100,3,2
23200,0.4726,1.0000,0.6692,100,3,2
23300,0.4880,1.0000,0.6584,100,3,2
23400,0.4668,1.0000,0.6732,100,3,2
23500,0.4668,1.0000,0.6732,100,3,2
23600,0.4810,1.0000,0.6633,100,3,2
23700,0.4721,1.0000,0.6695,100,3,2
23800,0.4810,1.0000,0.6633,100,3,2
23900,0.4602,1.0000,0.6779,100,3,2
24000,0.4657,1.0000,0.6740,100,3,2
24100,0.4602,1.0000,0.6779,100,3,2
24200,0.4602,1.0000,0.6779,100,3,2
24300,0.4546,1.0000,0.6818,100,3,2
24400,0.4546,1.0000,0.6818,100,3,2
24500,0.4546,1.0000,0.6818,100,3,2
24600,0.4545,1.0000,0.6818,100,3,2
24700,0.4492,1.0000,0.6855,100,3,2
24800,0.4336,1.0000,0.6965,100,3,2
24900,0.4493,1.0000,0.6855,100,3,2
25000,0.4545,1.0000,0.6819,100,3,2
25100,0.4336,1.0000,0.6965,100,3,2
25200,0.4450,1.0000,0.6885,100,3,2
25300,0.4493,1.0000,0.6855,100,3,2
25400,0.4336,1.0000,0.6965,100,3,2
25500,0.4492,1.0000,0.6855,100,3,2
25600,0.4493,1.0000,0.6855,100,3,2
25700,0.4493,1.0000,0.6855,100,3,2
25800,0.4453,1.0000,0.6883,100,3,2
25900,0.4453,1.0000,0.6883,100,3,2
26000,0.4453,1.0000,0.6883,100,3,2
26100,0.4453,1.0000,0.6883,100,3,2
26200,0.4653,1.0000,0.6743,100,3,2
26300,0.4653,1.0000,0.6743,100,3,2
26400,0.4653,1.0000,0.6743,100,3,2
26500,0.4653,1.0000,0.6743,100,3,2
26600,0.4653,1.0000,0.6743,100,3,2
26700,0.4653,1.0000,0.6743,100,3,2
26800,0.4549,1.0000,0.6816,100,3,2
26900,0.4453,1.0000,0.6883,100,3,2
27000,0.4453,1.0000,0.6883,100,3,2
27100,0.4453,1.0000,0.6883,100,3,2
27200,0.4549,1.0000,0.6816,100,3,2
27300,0.4698,1.0000,0.6711,100,3,2
27400,0.4698,1.0000,0.6711,100,3,2
27500,0.4502,1.0000,0.6848,100,3,2
27600,0.4653,1.0000,0.6743,100,3,2
27700,0.4549,1.0000,0.6816,100,3,2
27800,0.4502,1.0000,0.6848,100,3,2
27900,0.4653,1.0000,0.6743,100,3,2
28000,0.4653,1.0000,0.6743,100,3,2
28100,0.4653,1.0000,0.6743,100,3,2
28200,0.4653,1.0000,0.6743,100,3,2
28300,0.4653,1.0000,0.6743,100,3,2
28400,0.4694,1.0000,0.6714,100,3,2
28500,0.4546,1.0000,0.6818,100,3,2
28600,0.4503,1.0000,0.6848,100,3,2
28700,0.4549,1.0000,0.6815,100,3,2
28800,0.4503,1.0000,0.6848,100,3,2
28900,0.4550,1.0000,0.6815,100,3,2
29000,0.4545,1.0000,0.6818,100,3,2
29100,0.4502,1.0000,0.6848,100,3,2
29200,0.4493,1.0000,0.6855,100,3,2
29300,0.4502,1.0000,0.6848,100,3,2
29400,0.4546,1.0000,0.6818,100,3,2
29500,0.4653,1.0000,0.6743,100,3,2
29600,0.4503,1.0000,0.6848,100,3,2
29700,0.4653,1.0000,0.6743,100,3,2
29800,0.4502,1.0000,0.6848,100,3,2
29900,0.4545,1.0000,0.6818,100,3,2
30000,0.4502,1.0000,0.6848,100,3,2
30100,0.4502,1.0000,0.6848,100,3,2
30200,0.4450,1.0000,0.6885,100,3,2
30300,0.4453,1.0000,0.6883,100,3,2
30400,0.4453,1.0000,0.6883,100,3,2
30500,0.4449,1.0000,0.6886,100,3,2
30600,0.4600,1.0000,0.6780,100,3,2
30700,0.4449,1.0000,0.6886,100,3,2
30800,0.4453,1.0000,0.6883,100,3,2
30900,0.4449,1.0000,0.6886,100,3,2
31000,0.4453,1.0000,0.6883,100,3,2
31100,0.4453,1.0000,0.6883,100,3,2
31200,0.4453,1.0000,0.6883,100,3,2
31300,0.4453,1.0000,0.6883,100,3,2
31400,0.4453,1.0000,0.6883,100,3,2
31500,0.4453,1.0000,0.6883,100,3,2
31600,0.4453,1.0000,0.6883,100,3,2
31700,0.4493,1.0000,0.6855,100,3,2
31800,0.4453,1.0000,0.6883,100,3,2
31900,0.4453,1.0000,0.6883,100,3,2
32000,0.4449,1.0000,0.6886,100,3,2
32100,0.4449,1.0000,0.6885,100,3,2
32200,0.4492,1.0000,0.6855,100,3,2
32300,0.4493,1.0000,0.6855,100,3,2
32400,0.4449,1.0000,0.6885,100,3,2
32500,0.4336,1.0000,0.6965,100,3,2
32600,0.4493,1.0000,0.6855,100,3,2
32700,0.4502,1.0000,0.6848,100,3,2
32800,0.4549,1.0000,0.6816,100,3,2
32900,0.4502,1.0000,0.6848,100,3,2
33000,0.4453,1.0000,0.6883,100,3,2
33100,0.4545,1.0000,0.6818,100,3,2
33200,0.4453,1.0000,0.6883,100,3,2
33300,0.4450,1.0000,0.6885,100,3,2
33400,0.4493,1.0000,0.6855,100,3,2
33500,0.4653,1.0000,0.6743,100,3,2
33600,0.4453,1.0000,0.6883,100,3,2
33700,0.4549,1.0000,0.6816,100,3,2
33800,0.4653,1.0000,0.6743,100,3,2
33900,0.4502,1.0000,0.6848,100,3,2
34000,0.4502,1.0000,0.6848,100,3,2
34100,0.4502,1.0000,0.6848,100,3,2
34200,0.4653,1.0000,0.6743,100,3,2
34300,0.4653,1.0000,0.6743,100,3,2
34400,0.4453,1.0000,0.6883,100,3,2
34500,0.4453,1.0000,0.6883,100,3,2
34600,0.4653,1.0000,0.6743,100,3,2
34700,0.4453,1.0000,0.6883,100,3,2
34800,0.4453,1.0000,0.6883,100,3,2
34900,0.4502,1.0000,0.6848,100,3,2
35000,0.4502,1.0000,0.6848,100,3,2
35100,0.4502,1.0000,0.6848,100,3,2
35200,0.4502,1.0000,0.6848,100,3,2
35300,0.4549,1.0000,0.6816,100,3,2
35400,0.4453,1.0000,0.6883,100,3,2
35500,0.4698,1.0000,0.6711,100,3,2
35600,0.4493,1.0000,0.6855,100,3,2
35700,0.4453,1.0000,0.6883,100,3,2
35800,0.4453,1.0000,0.6883,100,3,2
35900,0.4453,1.0000,0.6883,100,3,2
36000,0.4653,1.0000,0.6743,100,3,2
36100,0.4694,1.0000,0.6714,100,3,2
36200,0.4545,1.0000,0.6818,100,3,2
36300,0.4545,1.0000,0.6818,100,3,2
36400,0.4694,1.0000,0.6714,100,3,2
36500,0.4493,1.0000,0.6855,100,3,2
36600,0.4493,1.0000,0.6855,100,3,2
36700,0.4493,1.0000,0.6855,100,3,2
36800,0.4493,1.0000,0.6855,100,3,2
36900,0.4493,1.0000,0.6855,100,3,2
37000,0.4694,1.0000,0.6714,100,3,2
37100,0.4450,1.0000,0.6885,100,3,2
37200,0.4493,1.0000,0.6855,100,3,2
37300,0.4546,1.0000,0.6818,100,3,2
37400,0.4545,1.0000,0.6818,100,3,2
37500,0.4546,1.0000,0.6818,100,3,2
37600,0.4503,1.0000,0.6848,100,3,2
37700,0.4502,1.0000,0.6848,100,3,2
37800,0.4694,1.0000,0.6714,100,3,2
37900,0.4450,1.0000,0.6885,100,3,2
38000,0.4493,1.0000,0.6855,100,3,2
38100,0.4493,1.0000,0.6855,100,3,2
38200,0.4694,1.0000,0.6714,100,3,2
38300,0.4698,1.0000,0.6711,100,3,2
38400,0.4698,1.0000,0.6711,100,3,2
38500,0.4694,1.0000,0.6714,100,3,2
38600,0.4496,1.0000,0.6852,100,3,2
38700,0.4549,1.0000,0.6816,100,3,2
38800,0.4545,1.0000,0.6818,100,3,2
38900,0.4694,1.0000,0.6714,100,3,2
39000,0.4694,1.0000,0.6714,100,3,2
39100,0.4694,1.0000,0.6714,100,3,2
39200,0.4493,1.0000,0.6855,100,3,2
39300,0.4493,1.0000,0.6855,100,3,2
39400,0.4493,1.0000,0.6855,100,3,2
39500,0.4493,1.0000,0.6855,100,3,2
39600,0.4493,1.0000,0.6855,100,3,2
39700,0.4492,1.0000,0.6855,100,3,2
39800,0.4493,1.0000,0.6855,100,3,2
39900,0.4493,1.0000,0.6855,100,3,2
40000,0.4450,1.0000,0.6885,100,3,2
40100,0.4493,1.0000,0.6855,100,3,2
40200,0.4493,1.0000,0.6855,100,3,2
40300,0.4493,1.0000,0.6855,100,3,2
40400,0.4450,1.0000,0.6885,100,3,2
40500,0.4643,1.0000,0.6750,100,3,2
40600,0.4493,1.0000,0.6855,100,3,2
40700,0.4601,1.0000,0.6779,100,3,2
40800,0.4601,1.0000,0.6779,100,3,2
40900,0.4643,1.0000,0.6750,100,3,2
41000,0.4493,1.0000,0.6855,100,3,2
41100,0.4450,1.0000,0.6885,100,3,2
41200,0.4653,1.0000,0.6743,100,3,2
41300,0.4653,1.0000,0.6743,100,3,2
41400,0.4694,1.0000,0.6714,100,3,2
41500,0.4649,1.0000,0.6746,100,3,2
41600,0.4653,1.0000,0.6743,100,3,2
41700,0.4649,1.0000,0.6746,100,3,2
41800,0.4653,1.0000,0.6743,100,3,2
41900,0.4653,1.0000,0.6743,100,3,2
42000,0.4550,1.0000,0.6815,100,3,2
42100,0.4653,1.0000,0.6743,100,3,2
42200,0.4453,1.0000,0.6883,100,3,2
42300,0.4450,1.0000,0.6885,100,3,2
42400,0.4453,1.0000,0.6883,100,3,2
42500,0.4453,1.0000,0.6883,100,3,2
42600,0.4453,1.0000,0.6883,100,3,2
42700,0.4453,1.0000,0.6883,100,3,2
