timestamp_ms,u,s,ccs,interval_ms,pred_label,true_label_4
0,0.3850,1.0000,0.7305,100,1,1
100,0.3873,1.0000,0.7289,100,1,1
200,0.3877,1.0000,0.7286,100,1,1
300,0.3593,1.0000,0.7485,100,1,1
400,0.5670,1.0000,0.6031,100,1,1
500,0.9367,1.0000,0.3443,100,1,1
600,0.9071,1.0000,0.3650,100,1,1
700,0.7352,1.0000,0.4854,100,1,1
800,0.6738,1.0000,0.5284,100,1,1
900,0.7030,1.0000,0.5079,100,1,1
1000,0.6598,1.0000,0.5381,100,1,1
1100,0.6657,1.0000,0.5340,100,1,1
1200,0.5551,1.0000,0.6114,100,1,1
1300,0.5244,1.0000,0.6329,100,1,1
1400,0.8203,1.0000,0.4258,100,1,1
1500,0.9106,1.0000,0.3626,100,1,1
1600,0.7546,1.0000,0.4717,100,1,1
1700,0.4824,1.0000,0.6623,100,1,1
1800,0.3464,1.0000,0.7575,100,1,1
1900,0.3806,1.0000,0.7336,100,1,1
2000,0.3947,1.0000,0.7237,100,1,1
2100,0.3680,1.0000,0.7424,100,1,1
2200,0.2645,1.0000,0.8149,500,1,1
2300,0.2416,1.0000,0.8309,500,1,1
2400,0.2305,1.0000,0.8387,500,1,1
2500,0.3843,1.0000,0.7310,500,1,1
2600,0.8057,1.0000,0.4360,500,1,1
2700,0.6319,1.0000,0.5577,500,1,1
2800,0.4878,1.0000,0.6586,500,1,1
2900,0.4898,1.0000,0.6571,500,1,1
3000,0.4497,1.0000,0.6852,500,1,1
3100,0.3732,1.0000,0.7388,500,1,1
3200,0.3027,1.0000,0.7881,500,1,1
3300,0.2782,1.0000,0.8052,500,1,1
3400,0.2483,1.0000,0.8262,500,1,1
3500,0.3161,1.0000,0.7787,500,1,1
3600,0.5672,1.0000,0.6029,500,1,1
3700,0.4703,1.0000,0.6708,500,1,1
3800,0.3511,1.0000,0.7542,500,1,1
3900,0.2901,1.0000,0.7969,500,1,1
4000,0.3270,1.0000,0.7711,500,1,1
4100,0.4084,1.0000,0.7141,500,1,1
4200,0.4378,1.0000,0.6936,100,1,1
4300,0.4632,1.0000,0.6758,100,1,1
4400,0.4581,1.0000,0.6793,100,1,1
4500,0.4925,1.0000,0.6553,100,1,1
4600,0.8254,1.0000,0.4222,100,1,1
4700,0.9368,0.8000,0.2842,100,3,1
4800,0.8606,0.8000,0.3376,100,3,1
4900,0.7927,0.8000,0.3851,100,3,1
5000,0.8832,0.8000,0.3218,100,3,1
5100,0.9398,1.0000,0.3421,100,3,1
5200,0.9447,1.0000,0.3387,100,3,1
5300,0.9387,0.8000,0.2829,100,1,1
5400,0.8514,0.8000,0.3440,100,1,1
5500,0.7610,0.8000,0.4073,100,1,1
5600,0.8803,0.8000,0.3238,100,1,1
5700,0.9420,1.0000,0.3406,100,1,1
5800,0.9307,0.8000,0.2885,100,3,1
5900,0.9273,0.8000,0.2909,100,3,1
6000,0.9237,0.8000,0.2934,100,3,1
6100,0.9331,0.8000,0.2868,100,3,1
6200,0.9231,0.8000,0.2939,100,1,1
6300,0.7415,0.8000,0.4209,100,1,1
6400,0.6239,0.8000,0.5032,100,1,1
6500,0.5265,0.8000,0.5715,100,1,1
6600,0.4285,1.0000,0.7000,100,1,1
6700,0.3528,1.0000,0.7530,100,1,1
6800,0.3640,1.0000,0.7452,100,1,1
6900,0.5715,1.0000,0.5999,100,1,1
7000,0.9296,1.0000,0.3493,100,1,1
7100,0.9092,0.8000,0.3036,100,3,1
7200,0.8302,0.8000,0.3589,100,3,1
7300,0.7698,0.8000,0.4012,100,3,1
7400,0.8393,0.8000,0.3525,100,3,1
7500,0.9340,1.0000,0.3462,100,3,1
7600,0.9129,0.8000,0.3009,100,1,1
7700,0.8630,0.8000,0.3359,100,1,1
7800,0.6572,0.8000,0.4800,100,1,1
7900,0.4575,0.8000,0.6197,100,1,1
8000,0.4134,1.0000,0.7106,100,1,1
8100,0.4723,1.0000,0.6694,100,1,1
8200,0.6633,1.0000,0.5357,100,1,1
8300,0.7476,1.0000,0.4767,100,1,1
8400,0.5670,1.0000,0.6031,100,1,1
8500,0.2492,1.0000,0.8256,500,1,1
8600,0.1661,1.0000,0.8837,500,1,1
8700,0.1863,1.0000,0.8696,500,1,1
8800,0.1542,1.0000,0.8920,500,1,1
8900,0.1240,1.0000,0.9132,500,1,1
9000,0.1153,1.0000,0.9193,500,1,1
9100,0.1161,1.0000,0.9187,500,1,1
9200,0.1457,1.0000,0.8980,500,1,1
9300,0.2261,1.0000,0.8418,500,1,1
9400,0.1982,1.0000,0.8613,500,1,1
9500,0.2584,1.0000,0.8191,500,1,1
9600,0.1968,1.0000,0.8622,500,1,1
9700,0.1661,1.0000,0.8838,500,1,1
9800,0.1511,1.0000,0.8942,500,1,1
9900,0.2053,1.0000,0.8563,500,1,1
10000,0.3442,1.0000,0.7591,500,1,1
10100,0.3997,1.0000,0.7202,500,1,1
10200,0.2518,1.0000,0.8237,500,1,1
10300,0.2123,1.0000,0.8514,500,1,1
10400,0.2816,1.0000,0.8029,500,1,1
10500,0.4553,1.0000,0.6813,100,1,1
10600,0.4056,1.0000,0.7161,100,1,1
10700,0.3366,1.0000,0.7644,100,1,1
10800,0.2976,1.0000,0.7917,100,1,1
10900,0.3286,1.0000,0.7700,100,1,1
11000,0.6621,1.0000,0.5365,100,1,1
11100,0.9579,1.0000,0.3295,100,1,1
11200,0.9289,1.0000,0.3497,100,1,1
11300,0.6799,1.0000,0.5241,100,1,1
11400,0.5652,1.0000,0.6044,100,1,1
11500,0.6166,1.0000,0.5684,100,1,1
11600,0.5754,1.0000,0.5972,100,1,1
11700,0.5121,1.0000,0.6415,100,1,1
11800,0.5112,1.0000,0.6422,100,1,1
11900,0.5441,1.0000,0.6192,100,1,1
12000,0.7260,1.0000,0.4918,100,1,1
12100,0.8708,1.0000,0.3904,100,1,1
12200,0.6513,1.0000,0.5441,100,1,1
12300,0.3521,1.0000,0.7536,100,1,1
12400,0.2962,1.0000,0.7927,100,1,1
12500,0.3299,1.0000,0.7691,100,1,1
12600,0.4068,1.0000,0.7152,100,1,1
12700,0.4245,1.0000,0.7028,100,1,1
12800,0.3625,1.0000,0.7462,100,1,1
12900,0.3143,1.0000,0.7800,100,1,1
13000,0.2933,1.0000,0.7947,100,1,1
13100,0.3572,1.0000,0.7500,100,1,1
13200,0.3250,1.0000,0.7725,100,1,1
13300,0.2942,1.0000,0.7941,100,1,1
13400,0.2692,1.0000,0.8115,500,1,1
13500,0.2952,1.0000,0.7934,500,1,1
13600,0.2647,1.0000,0.8147,500,1,1
13700,0.2135,1.0000,0.8505,500,1,1
13800,0.1968,1.0000,0.8622,500,1,1
13900,0.1755,1.0000,0.8771,500,1,1
14000,0.1849,1.0000,0.8706,500,1,1
14100,0.2101,1.0000,0.8530,500,1,1
14200,0.1776,1.0000,0.8757,500,1,1
14300,0.1437,1.0000,0.8994,500,1,1
14400,0.1609,1.0000,0.8873,500,1,1
14500,0.1604,1.0000,0.8877,500,1,1
14600,0.1351,1.0000,0.9054,500,1,1
14700,0.1414,1.0000,0.9011,500,1,1
14800,0.1407,1.0000,0.9015,500,1,1
14900,0.1373,1.0000,0.9039,500,1,1
15000,0.1604,1.0000,0.8877,500,1,1
15100,0.3204,1.0000,0.7757,500,1,1
15200,0.4643,1.0000,0.6750,500,1,1
15300,0.2705,1.0000,0.8107,500,1,1
15400,0.2579,1.0000,0.8195,500,1,1
15500,0.2826,1.0000,0.8022,500,1,1
15600,0.2756,1.0000,0.8071,500,1,1
15700,0.2306,1.0000,0.8386,500,1,1
15800,0.2132,1.0000,0.8508,500,1,1
15900,0.1895,1.0000,0.8673,500,1,1
16000,0.2635,1.0000,0.8156,500,1,1
16100,0.5721,1.0000,0.5995,100,1,1
16200,0.7423,1.0000,0.4804,100,1,1
16300,0.7198,1.0000,0.4962,100,1,1
16400,0.4841,1.0000,0.6612,100,1,1
16500,0.2883,1.0000,0.7982,100,1,1
16600,0.2561,1.0000,0.8207,100,1,1
16700,0.3285,1.0000,0.7701,100,1,1
16800,0.3112,1.0000,0.7821,100,1,1
16900,0.2347,1.0000,0.8357,100,1,1
17000,0.2226,1.0000,0.8441,100,1,1
17100,0.3723,1.0000,0.7394,100,1,1
17200,0.7463,1.0000,0.4776,100,1,1
17300,0.9173,1.0000,0.3579,100,1,1
17400,0.9059,1.0000,0.3659,100,1,1
